file,type,line,method,methodStart,methodEnd,source
/test/unit/winston/logger.test.js,AnonymousTest,"{'startLine':1003,'endLine':1013}","it('.log(level, message)', function (done) {
        let logger = helpers.createLogger(function (info) {
          assume(info).is.an('object');
          assume(info.level).equals('info');
          assume(info.message).equals('Some super awesome log message');
          assume(info[MESSAGE]).is.a('string');
          done();
        });

        logger.log('info', 'Some super awesome log message')
      })",1003,1013,snuts
/test/unit/winston/logger.test.js,IdenticalTestDescription,"{'startLine':407,'endLine':439}","it('default levels', function () {
        let logger = winston.createLogger({
          level: 'verbose',
          levels: winston.config.npm.levels,
          transports: [new winston.transports.Console()]
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(4);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isErrorEnabled).is.a('function');
        assume(logger.isWarnEnabled).is.a('function');
        assume(logger.isInfoEnabled).is.a('function');
        assume(logger.isVerboseEnabled).is.a('function');
        assume(logger.isDebugEnabled).is.a('function');
        assume(logger.isSillyEnabled).is.a('function');

        assume(logger.isLevelEnabled('error')).true();
        assume(logger.isLevelEnabled('warn')).true();
        assume(logger.isLevelEnabled('info')).true();
        assume(logger.isLevelEnabled('verbose')).true();
        assume(logger.isLevelEnabled('debug')).false();
        assume(logger.isLevelEnabled('silly')).false();

        assume(logger.isErrorEnabled()).true();
        assume(logger.isWarnEnabled()).true();
        assume(logger.isInfoEnabled()).true();
        assume(logger.isVerboseEnabled()).true();
        assume(logger.isDebugEnabled()).false();
        assume(logger.isSillyEnabled()).false();
      })",407,439,snuts
/test/unit/winston/logger.test.js,IdenticalTestDescription,"{'startLine':512,'endLine':539}","it('custom levels', function () {
        let logger = winston.createLogger({
          level: 'test',
          levels: {
            bad: 0,
            test: 1,
            ok: 2
          },
          transports: [new winston.transports.Console()]
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(1);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isBadEnabled).is.a('function');
        assume(logger.isTestEnabled).is.a('function');
        assume(logger.isOkEnabled).is.a('function');

        assume(logger.isLevelEnabled('bad')).true();
        assume(logger.isLevelEnabled('test')).true();
        assume(logger.isLevelEnabled('ok')).false();

        assume(logger.isBadEnabled()).true();
        assume(logger.isTestEnabled()).true();
        assume(logger.isOkEnabled()).false();
      })",512,539,snuts
/test/unit/winston/logger.test.js,ConditionalTestLogic,"{'startLine':310,'endLine':312}","it('default levels', function (done) {
      let logger = winston.createLogger();
      let expected = {message: 'foo', level: 'debug'};

      function logLevelTransport(level) {
        return new TransportStream({
          level: level,
          log: function (obj) {
            if (level === 'info') {
              assume(obj).equals(undefined, 'Transport on level info should never be called');
            }

            assume(obj.message).equals('foo');
            assume(obj.level).equals('debug');
            assume(JSON.parse(obj[MESSAGE])).deep.equals({level: 'debug', message: 'foo'});
            done();
          }
        });
      }

      assume(logger.info).is.a('function');
      assume(logger.debug).is.a('function');

      logger
          .add(logLevelTransport('info'))
          .add(logLevelTransport('debug'))
          .log(expected);
    })",302,329,snuts
/test/unit/winston/logger.test.js,ConditionalTestLogic,"{'startLine':346,'endLine':348}","it('custom levels', function (done) {
      let logger = winston.createLogger({
        levels: {
          bad: 0,
          test: 1,
          ok: 2
        }
      });

      let expected = {message: 'foo', level: 'test'};

      function filterLevelTransport(level) {
        return new TransportStream({
          level: level,
          log: function (obj) {
            if (level === 'bad') {
              assume(obj).equals(undefined, 'transport on level ""bad"" should never be called');
            }

            assume(obj.message).equals('foo');
            assume(obj.level).equals('test');
            assume(JSON.parse(obj[MESSAGE])).deep.equals({level: 'test', message: 'foo'});
            done();
          }
        });
      }

      assume(logger.bad).is.a('function');
      assume(logger.test).is.a('function');
      assume(logger.ok).is.a('function');

      logger
          .add(filterLevelTransport('bad'))
          .add(filterLevelTransport('ok'))
          .log(expected);
    })",331,366,snuts
/test/unit/winston/logger.test.js,ConditionalTestLogic,"{'startLine':372,'endLine':374}","it('sets transports levels', done => {
      let logger;
      const transport = new TransportStream({
        log(obj) {
          if (obj.level === 'info') {
            assume(obj).equals(undefined, 'Transport on level info should never be called');
          }

          assume(obj.message).equals('foo');
          assume(obj.level).equals('error');
          assume(JSON.parse(obj[MESSAGE])).deep.equals({level: 'error', message: 'foo'});
          done();
        }
      });

      // Begin our test in the next tick after the pipe event is
      // emitted from the transport.
      transport.once('pipe', () => setImmediate(() => {
        const expectedError = {message: 'foo', level: 'error'};
        const expectedInfo = {message: 'bar', level: 'info'};

        assume(logger.error).is.a('function');
        assume(logger.info).is.a('function');

        // Set the level
        logger.level = 'error';

        // Log the messages. ""info"" should never arrive.
        logger
            .log(expectedInfo)
            .log(expectedError);
      }));

      logger = winston.createLogger({
        transports: [transport]
      });
    })",368,404,snuts
/test/unit/winston/logger.test.js,NonFunctionalStatement,"{'startLine':608,'endLine':609}","it(`'finish' event awaits transports to emit 'finish'`, function (done) {
      const transports = [
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        })
      ];

      const finished = [];
      const logger = winston.createLogger({transports});

      // Assert each transport emits finish
      transports.forEach((transport, i) => {
        transport.on('finish', () => finished[i] = true);
      });

      // Manually end the last transport to simulate mixed
      // finished state
      transports[2].end();

      // Assert that all transport 'finish' events have been
      // emitted when the logger emits 'finish'.
      logger.on('finish', function () {
        assume(finished[0]).true();
        assume(finished[1]).true();
        assume(finished[2]).true();
        done();
      });

      setImmediate(() => logger.end());
    })",605,643,snuts
/test/unit/winston/logger.test.js,NonFunctionalStatement,"{'startLine':612,'endLine':613}","it(`'finish' event awaits transports to emit 'finish'`, function (done) {
      const transports = [
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        })
      ];

      const finished = [];
      const logger = winston.createLogger({transports});

      // Assert each transport emits finish
      transports.forEach((transport, i) => {
        transport.on('finish', () => finished[i] = true);
      });

      // Manually end the last transport to simulate mixed
      // finished state
      transports[2].end();

      // Assert that all transport 'finish' events have been
      // emitted when the logger emits 'finish'.
      logger.on('finish', function () {
        assume(finished[0]).true();
        assume(finished[1]).true();
        assume(finished[2]).true();
        done();
      });

      setImmediate(() => logger.end());
    })",605,643,snuts
/test/unit/winston/logger.test.js,NonFunctionalStatement,"{'startLine':616,'endLine':617}","it(`'finish' event awaits transports to emit 'finish'`, function (done) {
      const transports = [
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        }),
        new TransportStream({
          log: function () {
          }
        })
      ];

      const finished = [];
      const logger = winston.createLogger({transports});

      // Assert each transport emits finish
      transports.forEach((transport, i) => {
        transport.on('finish', () => finished[i] = true);
      });

      // Manually end the last transport to simulate mixed
      // finished state
      transports[2].end();

      // Assert that all transport 'finish' events have been
      // emitted when the logger emits 'finish'.
      logger.on('finish', function () {
        assume(finished[0]).true();
        assume(finished[1]).true();
        assume(finished[2]).true();
        done();
      });

      setImmediate(() => logger.end());
    })",605,643,snuts
/test/unit/winston/logger.test.js,VerboseStatement,"{'startLine':407,'endLine':439}","it('default levels', function () {
        let logger = winston.createLogger({
          level: 'verbose',
          levels: winston.config.npm.levels,
          transports: [new winston.transports.Console()]
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(4);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isErrorEnabled).is.a('function');
        assume(logger.isWarnEnabled).is.a('function');
        assume(logger.isInfoEnabled).is.a('function');
        assume(logger.isVerboseEnabled).is.a('function');
        assume(logger.isDebugEnabled).is.a('function');
        assume(logger.isSillyEnabled).is.a('function');

        assume(logger.isLevelEnabled('error')).true();
        assume(logger.isLevelEnabled('warn')).true();
        assume(logger.isLevelEnabled('info')).true();
        assume(logger.isLevelEnabled('verbose')).true();
        assume(logger.isLevelEnabled('debug')).false();
        assume(logger.isLevelEnabled('silly')).false();

        assume(logger.isErrorEnabled()).true();
        assume(logger.isWarnEnabled()).true();
        assume(logger.isInfoEnabled()).true();
        assume(logger.isVerboseEnabled()).true();
        assume(logger.isDebugEnabled()).false();
        assume(logger.isSillyEnabled()).false();
      })",407,439,snuts
/test/unit/winston/logger.test.js,VerboseStatement,"{'startLine':441,'endLine':476}","it('default levels, transport override', function () {
        let transport = new winston.transports.Console();
        transport.level = 'debug';

        let logger = winston.createLogger({
          level: 'info',
          levels: winston.config.npm.levels,
          transports: [transport]
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(5);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isErrorEnabled).is.a('function');
        assume(logger.isWarnEnabled).is.a('function');
        assume(logger.isInfoEnabled).is.a('function');
        assume(logger.isVerboseEnabled).is.a('function');
        assume(logger.isDebugEnabled).is.a('function');
        assume(logger.isSillyEnabled).is.a('function');

        assume(logger.isLevelEnabled('error')).true();
        assume(logger.isLevelEnabled('warn')).true();
        assume(logger.isLevelEnabled('info')).true();
        assume(logger.isLevelEnabled('verbose')).true();
        assume(logger.isLevelEnabled('debug')).true();
        assume(logger.isLevelEnabled('silly')).false();

        assume(logger.isErrorEnabled()).true();
        assume(logger.isWarnEnabled()).true();
        assume(logger.isInfoEnabled()).true();
        assume(logger.isVerboseEnabled()).true();
        assume(logger.isDebugEnabled()).true();
        assume(logger.isSillyEnabled()).false();
      })",441,476,snuts
/test/unit/winston/logger.test.js,VerboseStatement,"{'startLine':478,'endLine':510}","it('default levels, no transports', function () {
        let logger = winston.createLogger({
          level: 'verbose',
          levels: winston.config.npm.levels,
          transports: []
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(4);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isErrorEnabled).is.a('function');
        assume(logger.isWarnEnabled).is.a('function');
        assume(logger.isInfoEnabled).is.a('function');
        assume(logger.isVerboseEnabled).is.a('function');
        assume(logger.isDebugEnabled).is.a('function');
        assume(logger.isSillyEnabled).is.a('function');

        assume(logger.isLevelEnabled('error')).true();
        assume(logger.isLevelEnabled('warn')).true();
        assume(logger.isLevelEnabled('info')).true();
        assume(logger.isLevelEnabled('verbose')).true();
        assume(logger.isLevelEnabled('debug')).false();
        assume(logger.isLevelEnabled('silly')).false();

        assume(logger.isErrorEnabled()).true();
        assume(logger.isWarnEnabled()).true();
        assume(logger.isInfoEnabled()).true();
        assume(logger.isVerboseEnabled()).true();
        assume(logger.isDebugEnabled()).false();
        assume(logger.isSillyEnabled()).false();
      })",478,510,snuts
/test/unit/winston/logger.test.js,VerboseStatement,"{'startLine':570,'endLine':600}","it('custom levels, transport override', function () {
        let transport = new winston.transports.Console();
        transport.level = 'ok';

        let logger = winston.createLogger({
          level: 'bad',
          levels: {
            bad: 0,
            test: 1,
            ok: 2
          },
          transports: [transport]
        });

        assume(logger.getHighestLogLevel).is.a('function');
        assume(logger.getHighestLogLevel()).equals(2);

        assume(logger.isLevelEnabled).is.a('function');

        assume(logger.isBadEnabled).is.a('function');
        assume(logger.isTestEnabled).is.a('function');
        assume(logger.isOkEnabled).is.a('function');

        assume(logger.isLevelEnabled('bad')).true();
        assume(logger.isLevelEnabled('test')).true();
        assume(logger.isLevelEnabled('ok')).true();

        assume(logger.isBadEnabled()).true();
        assume(logger.isTestEnabled()).true();
        assume(logger.isOkEnabled()).true();
      })",570,600,snuts
/test/unit/winston/logger-legacy.test.js,GeneralFixture,"{'startLine':66,'endLine':66}","beforeEach(() => {
        consoleErrorSpy = jest.spyOn(console, 'error');
      })",65,67,snuts
/test/unit/winston/log-exception.test.js,AnonymousTest,"{'startLine':37,'endLine':50}","it('handlers immutable', function () {
      var logger = winston.createLogger({
        exceptionHandlers: [
          new winston.transports.Console(),
          new winston.transports.File({ filename: path.join(testLogFixturesPath, 'filelog.log') })
        ]
      });

      assume(logger.exceptions.handlers.size).equals(2);
      assume(process.listeners('uncaughtException').length).equals(1);
      logger.exceptions.unhandle();
      assume(logger.exceptions.handlers.size).equals(2);
      assume(process.listeners('uncaughtException').length).equals(0);
    })",37,50,snuts
/test/unit/winston/log-exception.test.js,GeneralFixture,"{'startLine':90,'endLine':97}","beforeEach(function () {
          filePath = path.join(testLogFixturesPath, 'unhandled-exception.log');
          processExitSpy = jest.spyOn(process, 'exit').mockImplementation(() => {});
          logger = winston.createLogger({
            transports: [
              new winston.transports.File({
                filename: filePath,
                handleExceptions: true
              })
            ]
          });
          logger.exceptions.handle();
        })",87,99,snuts
/test/unit/winston/log-exception.test.js,NonFunctionalStatement,"{'startLine':76,'endLine':76}","beforeEach(function () {
      filePath = path.join(testLogFixturesPath, 'unhandled-exception.log');
      processExitSpy = jest.spyOn(process, 'exit').mockImplementation(() => {});
    })",74,77,snuts
/test/unit/winston/log-exception.test.js,NonFunctionalStatement,"{'startLine':89,'endLine':89}","beforeEach(function () {
          filePath = path.join(testLogFixturesPath, 'unhandled-exception.log');
          processExitSpy = jest.spyOn(process, 'exit').mockImplementation(() => {});
          logger = winston.createLogger({
            transports: [
              new winston.transports.File({
                filename: filePath,
                handleExceptions: true
              })
            ]
          });
          logger.exceptions.handle();
        })",87,99,snuts
/test/unit/winston/exception-stream.test.js,GeneralFixture,"{'startLine':49,'endLine':54}","beforeEach(function () {
      transportLogCalls = [];
      fakeTransport = {
        log: (info, callback) => {
          transportLogCalls.push(info);
          return setImmediate(callback);
        }
      };
      exceptionStream = new ExceptionStream(fakeTransport);
    })",47,56,snuts
/test/unit/winston/create-logger.test.js,ConditionalTestLogic,"{'startLine':84,'endLine':97}","it('new Logger({ levels }) custom methods are not bound to instance', function (done) {
        let logger = winston.createLogger({
            level: 'error',
            exitOnError: false,
            transports: []
        });

        let logs = [];
        let extendedLogger = Object.create(logger, {
            write: {
                value: function (...args) {
                    logs.push(args);
                    if (logs.length === 4) {
                        assume(logs.length).is.eql(4);
                        assume(logs[0]).is.eql([{test: 1, level: 'info'}]);
                        assume(logs[1]).is.eql([{test: 2, level: 'warn'}]);
                        assume(logs[2]).is.eql([{message: 'test3', level: 'info'}])
                        assume(logs[3]).is.eql([{
                            with: 'meta',
                            test: 4,
                            level: 'warn',
                            message: 'a warning'
                        }]);

                        done();
                    }
                }
            }
        });

        extendedLogger.log('info', {test: 1});
        extendedLogger.log('warn', {test: 2});
        extendedLogger.info('test3');
        extendedLogger.warn('a warning', {with: 'meta', test: 4});
    })",72,106,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':17,'endLine':20}","it('.add(default-test)', function () {
      defaultTest = container.add('default-test');
      assume(defaultTest.log).is.a('function');
    })",17,20,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':22,'endLine':24}","it('.get(default-test)', function () {
      assume(container.get('default-test')).equals(defaultTest);
    })",22,24,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':26,'endLine':28}","it('.has(default-test)', function () {
      assume(container.has('default-test')).true();
    })",26,28,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':30,'endLine':32}","it('.has(not-has)', function () {
      assume(container.has('not-has')).false();
    })",30,32,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':34,'endLine':37}","it('.close(default-test)', function () {
      container.close('default-test');
      assume(container.loggers.has('default-test')).falsy();
    })",34,37,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':39,'endLine':42}","it('.close(non-existent)', function () {
      container.close('non-existent');
      assume(container.loggers.has('non-existent')).falsy();
    })",39,42,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':44,'endLine':47}","it('.close()', function () {
      container.close();
      assume(container.loggers.has()).falsy();
    })",44,47,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':55,'endLine':59}","it('.get(some-logger)', function () {
      all.someLogger = container.get('some-logger');
      assume(all.someLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someLogger._readableState.pipes).equals(transports[0]);
    })",55,59,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':61,'endLine':67}","it('.get(some-other-logger)', function () {
      all.someOtherLogger = container.get('some-other-logger');

      assume(all.someOtherLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someOtherLogger._readableState.pipes).equals(transports[0]);
      assume(all.someOtherLogger._readableState.pipes).equals(all.someLogger._readableState.pipes);
    })",61,67,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':75,'endLine':79}","it('.get(some-logger)', function () {
      all.someLogger = container.get('some-logger');
      assume(all.someLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someLogger._readableState.pipes).equals(transport);
    })",75,79,snuts
/test/unit/winston/container.test.js,AnonymousTest,"{'startLine':81,'endLine':87}","it('.get(some-other-logger)', function () {
      all.someOtherLogger = container.get('some-other-logger');

      assume(all.someOtherLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someOtherLogger._readableState.pipes).equals(transport);
      assume(all.someOtherLogger._readableState.pipes).equals(all.someLogger._readableState.pipes);
    })",81,87,snuts
/test/unit/winston/container.test.js,IdenticalTestDescription,"{'startLine':75,'endLine':79}","it('.get(some-logger)', function () {
      all.someLogger = container.get('some-logger');
      assume(all.someLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someLogger._readableState.pipes).equals(transport);
    })",75,79,snuts
/test/unit/winston/container.test.js,IdenticalTestDescription,"{'startLine':81,'endLine':87}","it('.get(some-other-logger)', function () {
      all.someOtherLogger = container.get('some-other-logger');

      assume(all.someOtherLogger._readableState.pipes).instanceOf(winston.transports.Http);
      assume(all.someOtherLogger._readableState.pipes).equals(transport);
      assume(all.someOtherLogger._readableState.pipes).equals(all.someLogger._readableState.pipes);
    })",81,87,snuts
/test/unit/formats/errors.test.js,AnonymousTest,"{'startLine':39,'endLine':46}","it('logger.log(level, error)', (done) => {
    const logger = helpers.createLogger(function (info) {
      assumeExpectedInfo(info);
      done();
    }, format.errors());

    logger.log('info', new Error('Errors lack .toJSON() lulz'));
  })",39,46,snuts
/test/unit/formats/errors.test.js,AnonymousTest,"{'startLine':138,'endLine':145}","it('logger.<level>(error)', (done) => {
    const logger = helpers.createLogger(function (info) {
      assumeExpectedInfo(info);
      done();
    }, format.errors());

    logger.info(new Error('Errors lack .toJSON() lulz'));
  })",138,145,snuts
/test/unit/formats/errors.test.js,AnonymousTest,"{'startLine':164,'endLine':176}","it('logger.<level>(error, meta)', (done) => {
    const meta = {
      thisIsMeta: true,
      anyValue: 'a string'
    };

    const logger = helpers.createLogger(function (info) {
      assumeExpectedInfo(info, meta);
      done();
    }, format.errors());

    logger.info(new Error('Errors lack .toJSON() lulz'), meta);
  })",164,176,snuts
/test/unit/formats/errors.test.js,AnonymousTest,"{'startLine':200,'endLine':213}","it('logger.<level>(msg, meta<error>)', (done) => {
    const logger = helpers.createLogger(function (info) {
      assumeExpectedInfo(info, {
        message: 'Caught error: Errors lack .toJSON() lulz'
      });

      done();
    }, format.combine(
      format.errors(),
      format.printf(info => info.message)
    ));

    logger.info('Caught error:', new Error('Errors lack .toJSON() lulz'));
  })",200,213,snuts
/test/unit/winston/transports/file.test.js,OvercommentedTest,"{'startLine':248,'endLine':272}","it('should not exceed the max files', async function () {
      const transport = new winston.transports.File({
        ...defaultTransportOptions,
        maxsize: 2024, // Small size to trigger frequent rotations
        maxFiles: 3, // Only allow 3 files total
        lazy: true
      });

      // Log well beyond enough data to create 3 files
      await logToTransport(transport);
      await logToTransport(transport);
      await logToTransport(transport);
      await logToTransport(transport);
      await logToTransport(transport);
      await logToTransport(transport);
      await logToTransport(transport);

      // Wait for the last expected file
      await new Promise(resolve => setTimeout(resolve, 5000));

      // Should have 3 files total (maxFiles)
      assertFileExists('testarchive.log');
      assertFileExists('testarchive1.log');
      assertFileDoesNotExist('testarchive3.log'); // This should not exist because maxFiles = 3
    }, 10000)",248,272,snuts
/test/unit/winston/transports/file.test.js,OvercommentedTest,"{'startLine':274,'endLine':298}","it('should delete the oldest file when maxfiles is met', async function () {
      const transport = new winston.transports.File({
        ...defaultTransportOptions,
        maxsize: 1024, // Small size to trigger frequent rotations
        maxFiles: 2, // Only allow 2 files total
        lazy: true // Ensure files are created immediately
      });

      // Create first log file
      await logToTransport(transport);
      await waitForFile('testarchive.log');

      // Create second log file
      await logToTransport(transport);
      await waitForFile('testarchive1.log');

      // Create third log file (should delete the oldest one)
      await logToTransport(transport, { kbytes: 0.5 });
      await waitForFile('testarchive2.log');

      // Should only have 2 most recent files (maxFiles = 2)
      assertFileDoesNotExist('testarchive.log'); // The oldest file should be deleted
      assertFileExists('testarchive1.log');
      assertFileExists('testarchive2.log');
    })",274,298,snuts
/test/unit/winston/transports/file.test.js,OvercommentedTest,"{'startLine':303,'endLine':333}","it('should write to original file and older files will be in ascending order', async function () {
      const transport = new winston.transports.File({
        ...defaultTransportOptions,
        maxFiles: 4,
        tailable: true
      });

      // We need to log enough data to create 3 files of 4KB each = 12KB total
      await logToTransport(transport, { kbytes: 4, char: 'A' });
      await waitForFile('testarchive.log');
      await logToTransport(transport, { kbytes: 4, char: 'B' });
      await waitForFile('testarchive1.log');
      await logToTransport(transport, { kbytes: 4, char: 'C' });
      await waitForFile('testarchive2.log');
      await logToTransport(transport, { kbytes: 1, char: 'D' });
      await waitForFile('testarchive3.log');

      // Verify the expected files exist and their contents are correct
      assertFileExists('testarchive.log');
      assertFileExists('testarchive1.log');
      assertFileExists('testarchive2.log');
      assertFileExists('testarchive3.log');

      // Verify the contents of the files are in the expected order
      assertFileContentsStartWith('testarchive.log', 'D');
      assertFileContentsStartWith('testarchive1.log', 'C');
      assertFileContentsStartWith('testarchive2.log', 'B');
      // FIX: I would expect the first file that was rolled to be filled with the first log message
      // instead the file is empty. Investigation needed.
      // assertFileContentsStartWith('testarchive3.log', 'A');
    })",303,333,snuts
